timestamp,phase,global_score,defense_activated,reason
2026-04-13T22:53:44Z,attack,0.2071587321885531,False,
2026-04-13T22:53:45Z,attack,0.2071587321885531,False,
2026-04-13T22:53:46Z,attack,0.2071587321885531,False,
2026-04-13T22:53:47Z,attack,0.2071587321885531,False,
2026-04-13T22:53:48Z,attack,0.2071587321885531,False,
2026-04-13T22:53:49Z,attack,0.2071587321885531,False,
2026-04-13T22:53:50Z,attack,0.2071587321885531,False,
2026-04-13T22:53:51Z,attack,0.2071587321885531,False,
2026-04-13T22:53:53Z,attack,0.21561414358826939,False,
2026-04-13T22:53:53Z,attack,0.21561414358826939,False,
2026-04-13T22:53:55Z,attack,0.21561414358826939,False,
2026-04-13T22:53:55Z,attack,0.21561414358826939,False,
2026-04-13T22:53:57Z,attack,0.21561414358826939,False,
2026-04-13T22:53:57Z,attack,0.21561414358826939,False,
2026-04-13T22:53:59Z,attack,0.21561414358826939,False,
2026-04-13T22:53:59Z,attack,0.21561414358826939,False,
2026-04-13T22:54:01Z,attack,0.21561414358826939,False,
2026-04-13T22:54:01Z,attack,0.21561414358826939,False,
2026-04-13T22:54:03Z,attack,0.2143356996058727,False,
2026-04-13T22:54:03Z,attack,0.2143356996058727,False,
2026-04-13T22:54:05Z,attack,0.2143356996058727,False,
2026-04-13T22:54:05Z,attack,0.2143356996058727,False,
2026-04-13T22:54:07Z,attack,0.2143356996058727,False,
2026-04-13T22:54:07Z,attack,0.2143356996058727,False,
2026-04-13T22:54:09Z,attack,0.2143356996058727,False,
2026-04-13T22:54:09Z,attack,0.2143356996058727,False,
2026-04-13T22:54:11Z,attack,0.2143356996058727,False,
2026-04-13T22:54:12Z,attack,0.2143356996058727,False,
2026-04-13T22:54:13Z,attack,0.18290046503105922,False,
2026-04-13T22:54:14Z,attack,0.18290046503105922,False,
2026-04-13T22:54:15Z,attack,0.18290046503105922,False,
2026-04-13T22:54:16Z,attack,0.18290046503105922,False,
2026-04-13T22:54:17Z,attack,0.18290046503105922,False,
2026-04-13T22:54:18Z,attack,0.18290046503105922,False,
2026-04-13T22:54:20Z,attack,0.18290046503105922,False,
2026-04-13T22:54:20Z,attack,0.18290046503105922,False,
2026-04-13T22:54:22Z,attack,0.18290046503105922,False,
2026-04-13T22:54:22Z,attack,0.10841647448543643,False,
2026-04-13T22:54:24Z,attack,0.10841647448543643,False,
2026-04-13T22:54:24Z,attack,0.10841647448543643,False,
2026-04-13T22:54:26Z,attack,0.10841647448543643,False,
2026-04-13T22:54:26Z,attack,0.10841647448543643,False,
2026-04-13T22:54:28Z,attack,0.10841647448543643,False,
2026-04-13T22:54:28Z,attack,0.10841647448543643,False,
2026-04-13T22:54:30Z,attack,0.10841647448543643,False,
2026-04-13T22:54:30Z,attack,0.10841647448543643,False,
2026-04-13T22:54:32Z,attack,0.09730074819413982,False,
2026-04-13T22:54:32Z,attack,0.09730074819413982,False,
2026-04-13T22:54:34Z,attack,0.09730074819413982,False,
2026-04-13T22:54:34Z,attack,0.09730074819413982,False,
2026-04-13T22:54:36Z,attack,0.09730074819413982,False,
2026-04-13T22:54:36Z,attack,0.09730074819413982,False,
2026-04-13T22:54:38Z,attack,0.09730074819413982,False,
2026-04-13T22:54:38Z,attack,0.09730074819413982,False,
2026-04-13T22:54:40Z,attack,0.09730074819413982,False,
2026-04-13T22:54:41Z,attack,0.09730074819413982,False,
2026-04-13T22:54:42Z,attack,0.22023483215969836,False,
2026-04-13T22:54:43Z,attack,0.22023483215969836,False,
2026-04-13T22:54:44Z,attack,0.22023483215969836,False,
2026-04-13T22:54:45Z,attack,0.22023483215969836,False,
2026-04-13T22:54:46Z,attack,0.22023483215969836,False,
2026-04-13T22:54:47Z,attack,0.22023483215969836,False,
2026-04-13T22:54:49Z,attack,0.22023483215969836,False,
2026-04-13T22:54:49Z,attack,0.22023483215969836,False,
2026-04-13T22:54:51Z,attack,0.22023483215969836,False,
2026-04-13T22:54:51Z,attack,0.22023483215969836,False,
2026-04-13T22:54:53Z,attack,0.21855186652085695,False,
2026-04-13T22:54:53Z,attack,0.21855186652085695,False,
2026-04-13T22:54:55Z,attack,0.21855186652085695,False,
2026-04-13T22:54:55Z,attack,0.21855186652085695,False,
2026-04-13T22:54:57Z,attack,0.21855186652085695,False,
2026-04-13T22:54:57Z,attack,0.21855186652085695,False,
2026-04-13T22:54:59Z,attack,0.21855186652085695,False,
2026-04-13T22:54:59Z,attack,0.21855186652085695,False,
2026-04-13T22:55:01Z,attack,0.21855186652085695,False,
2026-04-13T22:55:01Z,attack,0.21855186652085695,False,
2026-04-13T22:55:03Z,attack,0.20587530419848404,False,
2026-04-13T22:55:03Z,attack,0.20587530419848404,False,
2026-04-13T22:55:05Z,attack,0.20587530419848404,False,
2026-04-13T22:55:05Z,attack,0.20587530419848404,False,
2026-04-13T22:55:07Z,attack,0.20587530419848404,False,
2026-04-13T22:55:08Z,attack,0.20587530419848404,False,
2026-04-13T22:55:09Z,attack,0.20587530419848404,False,
2026-04-13T22:55:10Z,attack,0.20587530419848404,False,
2026-04-13T22:55:11Z,attack,0.20587530419848404,False,
2026-04-13T22:55:12Z,attack,0.20587530419848404,False,
2026-04-13T22:55:13Z,attack,0.1481998612174535,False,
2026-04-13T22:55:14Z,attack,0.1481998612174535,False,
2026-04-13T22:55:16Z,attack,0.1481998612174535,False,
2026-04-13T22:55:16Z,attack,0.1481998612174535,False,
2026-04-13T22:55:18Z,attack,0.1481998612174535,False,
2026-04-13T22:55:18Z,attack,0.1481998612174535,False,
2026-04-13T22:55:20Z,attack,0.1481998612174535,False,
2026-04-13T22:55:20Z,attack,0.1481998612174535,False,
2026-04-13T22:55:22Z,attack,0.1481998612174535,False,
2026-04-13T22:55:22Z,attack,0.0921032700873708,False,
2026-04-13T22:55:24Z,attack,0.0921032700873708,False,
2026-04-13T22:55:24Z,attack,0.0921032700873708,False,
2026-04-13T22:55:26Z,attack,0.0921032700873708,False,
2026-04-13T22:55:26Z,attack,0.0921032700873708,False,
2026-04-13T22:55:28Z,attack,0.0921032700873708,False,
2026-04-13T22:55:28Z,attack,0.0921032700873708,False,
2026-04-13T22:55:30Z,attack,0.0921032700873708,False,
2026-04-13T22:55:30Z,attack,0.0921032700873708,False,
2026-04-13T22:55:32Z,attack,0.07438288015089022,False,
2026-04-13T22:55:32Z,attack,0.07438288015089022,False,
2026-04-13T22:55:34Z,attack,0.07438288015089022,False,
2026-04-13T22:55:35Z,attack,0.07438288015089022,False,
2026-04-13T22:55:36Z,attack,0.07438288015089022,False,
2026-04-13T22:55:37Z,attack,0.07438288015089022,False,
2026-04-13T22:55:38Z,attack,0.07438288015089022,False,
2026-04-13T22:55:39Z,attack,0.07438288015089022,False,
2026-04-13T22:55:40Z,attack,0.07438288015089022,False,
2026-04-13T22:55:41Z,attack,0.07438288015089022,False,
2026-04-13T22:55:43Z,attack,0.21485881883785712,False,
2026-04-13T22:55:43Z,attack,0.21485881883785712,False,
2026-04-13T22:55:45Z,attack,0.21485881883785712,False,
2026-04-13T22:55:45Z,attack,0.21485881883785712,False,
2026-04-13T22:55:47Z,attack,0.21485881883785712,False,
2026-04-13T22:55:47Z,attack,0.21485881883785712,False,
2026-04-13T22:55:49Z,attack,0.21485881883785712,False,
2026-04-13T22:55:49Z,attack,0.21485881883785712,False,
